lat,long,datetime,velocity,path number,name,type,area1,area2,area3,area4,is_outside
39.985171,116.31964,2008-10-23 07:01:09,1.1547598498888585,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985123,116.319666,2008-10-23 07:01:14,0.2466531871022672,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985112,116.319668,2008-10-23 07:01:19,0.0,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985112,116.319668,2008-10-23 07:01:22,0.2904293227268724,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985107,116.319666,2008-10-23 07:01:24,1.1238194361175713,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985076,116.319718,2008-10-23 07:01:29,0.3614711925673123,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985074,116.319739,2008-10-23 07:01:34,0.7017041283903981,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985062,116.319777,2008-10-23 07:01:39,1.216220081083499,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985052,116.319847,2008-10-23 07:01:44,1.4868405260213324,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985054,116.319934,2008-10-23 07:01:49,1.2198226631655225,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985073,116.320001,2008-10-23 07:01:54,1.2982692121769834,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985073,116.320077,2008-10-23 07:01:59,1.095307292914639,1,中国科学院电子科学研究所,research_institute,,,,,0
39.98507,116.320141,2008-10-23 07:02:04,0.6017715801024914,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985043,116.320144,2008-10-23 07:02:09,1.0950677477091058,1,中国科学院电子科学研究所,research_institute,,,,,0
39.985019,116.3202,2008-10-23 07:02:14,1.2618952062627211,1,中国科学院电子科学研究所,research_institute,,,,,0
39.984965,116.320223,2008-10-23 07:02:19,0.8286396531089231,1,中国科学院电子科学研究所,research_institute,,,,,0
39.984934,116.32025,2008-10-23 07:02:24,1.213450018517885,1,中国科学院电子科学研究所,research_institute,,,,,0
39.984906,116.320311,2008-10-23 07:02:29,2.078453119917941,1,中国科学院电子科学研究所,research_institute,,,,,0
39.984914,116.320289,2008-10-23 07:02:30,1.1829604260038706,1,中国科学院电子科学研究所,research_institute,,,,,0
39.984863,116.320309,2008-10-23 07:02:35,0.3775167612289979,1,中国科学院电子科学研究所,research_institute,,,,,0
39.984846,116.320309,2008-10-23 07:02:40,1.0475110024235696,1,中国科学院电子科学研究所,research_institute,,,,,0
39.984821,116.320361,2008-10-23 07:02:45,0.0,1,北四环西路辅路,road,,,,,0
39.984821,116.320361,2008-10-23 07:02:48,0.2406750932302612,1,北四环西路辅路,road,,,,,0
39.984819,116.320356,2008-10-23 07:02:50,2.167447956996245,1,北四环西路辅路,road,,,,,0
39.984733,116.320416,2008-10-23 07:02:55,2.068792325496156,1,北四环西路辅路,road,,,,,0
39.984684,116.320519,2008-10-23 07:03:00,1.694817192470922,1,北四环西路辅路,road,,,,,0
39.984679,116.320618,2008-10-23 07:03:05,2.271458846341724,1,北四环西路辅路,road,,,,,0
39.984629,116.320734,2008-10-23 07:03:10,0.6551881311770724,1,北四环西路辅路,road,,,,,0
39.984633,116.320772,2008-10-23 07:03:15,1.0771354364870382,1,北四环西路辅路,road,,,,,0
39.984679,116.320792,2008-10-23 07:03:20,1.7493266585439926,1,北四环西路辅路,road,,,,,0
39.984692,116.320893,2008-10-23 07:03:25,3.37237138862846,1,北四环西路辅路,road,,,,,0
39.984541,116.320872,2008-10-23 07:03:30,2.11489922321944,1,北四环西路辅路,road,,,,,0
39.984449,116.320904,2008-10-23 07:03:35,1.8461929892738809,1,北四环西路,road,,,,,0
39.984387,116.320976,2008-10-23 07:03:40,1.3408780688432578,1,中关村三桥,bridge,,,,,0
39.984349,116.321037,2008-10-23 07:03:45,3.740744711979944,1,北四环西路,road,,,,,0
39.984185,116.321087,2008-10-23 07:03:50,2.5540180618060644,1,北四环西路,road,,,,,0
39.98407,116.321089,2008-10-23 07:03:55,1.421649967595091,1,北四环西路,road,,,,,0
39.984006,116.321087,2008-10-23 07:04:00,0.8101235203332875,1,中关村南三街,road,,,,,0
39.983975,116.321062,2008-10-23 07:04:05,1.5605210411359025,1,中关村南三街,road,,,,,0
39.983913,116.321019,2008-10-23 07:04:10,3.107757492593937,1,中关村南三街,road,,,,,0
39.984044,116.321083,2008-10-23 07:04:15,2.460571643342111,1,北四环西路,road,,,,,0
39.984149,116.321037,2008-10-23 07:04:20,0.285237954290615,1,北四环西路,road,,,,,0
39.984142,116.321023,2008-10-23 07:04:25,3.0209065814770177,1,北四环西路,road,,,,,0
39.984006,116.321019,2008-10-23 07:04:30,1.8616921268564703,1,中关村南三街,road,,,,,0
39.98393,116.321065,2008-10-23 07:04:35,0.6153806925725476,1,中关村南三街,road,,,,,0
39.983929,116.321101,2008-10-23 07:04:40,0.4014914936205042,1,中关村南三街,road,,,,,0
39.983912,116.321109,2008-10-23 07:04:45,0.5983095190060668,1,中关村南三街,road,,,,,0
39.983911,116.321144,2008-10-23 07:04:50,1.4838241621528625,1,中关村南三街,road,,,,,0
39.983865,116.321081,2008-10-23 07:04:55,1.4057675455088492,1,中关村南三街,road,,,,,0
39.983918,116.321126,2008-10-23 07:05:00,1.4686239168750204,1,中关村南三街,road,,,,,0
39.983963,116.321063,2008-10-23 07:05:05,1.242723210292615,1,中关村南三街,road,,,,,0
39.983955,116.321135,2008-10-23 07:05:10,1.5344779938613036,1,中关村南三街,road,,,,,0
39.983905,116.321073,2008-10-23 07:05:15,0.9419118704694862,1,中关村南三街,road,,,,,0
39.983908,116.321018,2008-10-23 07:05:20,1.9430250706685237,1,中关村南三街,road,,,,,0
39.983883,116.321127,2008-10-23 07:05:25,0.937761946320944,1,中关村南三街,road,,,,,0
39.983872,116.32118,2008-10-23 07:05:30,0.9544836380428512,1,中关村南三街,road,,,,,0
39.983894,116.321228,2008-10-23 07:05:35,0.3587384484739966,1,中关村南三街,road,,,,,0
39.983894,116.321249,2008-10-23 07:05:40,0.9221616838883664,1,中关村南三街,road,,,,,0
39.983875,116.321297,2008-10-23 07:05:45,1.554550142470875,1,中关村南三街,road,,,,,0
39.9839,116.321382,2008-10-23 07:05:50,0.7742193176615269,1,,,,,,,0
39.983881,116.32142,2008-10-23 07:05:55,0.6125639855226127,1,,,,,,,0
39.983887,116.321455,2008-10-23 07:06:00,1.337050199230694,1,,,,,,,0
39.983932,116.321507,2008-10-23 07:06:05,2.465523184874185,1,,,,,,,0
39.984034,116.321564,2008-10-23 07:06:10,1.530284943857776,1,,,,,,,0
39.984075,116.321636,2008-10-23 07:06:15,0.9462029532927148,1,北四环西路,road,,,,,0
39.984106,116.321674,2008-10-23 07:06:20,1.4909208074482625,1,北四环西路,road,,,,,0
39.984172,116.32169,2008-10-23 07:06:25,2.5746173583905145,1,北四环西路,road,,,,,0
39.984239,116.321813,2008-10-23 07:06:30,2.180838496035573,1,北四环西路,road,,,,,0
39.984229,116.32194,2008-10-23 07:06:35,2.1209467679058456,1,北四环西路,road,,,,,0
39.984265,116.322055,2008-10-23 07:06:40,1.563871759592184,1,北四环西路,road,,,,,0
39.984293,116.322139,2008-10-23 07:06:45,1.6351154838889368,1,北四环西路,road,,,,,0
39.984302,116.322234,2008-10-23 07:06:50,1.2648984400140613,1,北四环西路,road,,,,,0
39.9843,116.322308,2008-10-23 07:06:55,1.4764415135106814,1,北四环西路,road,,,,,0
39.984258,116.322375,2008-10-23 07:07:00,1.1994423842373851,1,北四环西路,road,,,,,0
39.984248,116.322444,2008-10-23 07:07:05,1.1916893581573564,1,北四环西路,road,,,,,0
39.984216,116.3225,2008-10-23 07:07:10,1.3091844041333425,1,北四环西路,road,,,,,0
39.984192,116.32257,2008-10-23 07:07:15,1.6387364544684129,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984155,116.322653,2008-10-23 07:07:20,1.1640751511145349,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984137,116.322717,2008-10-23 07:07:25,1.6656025310399916,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984212,116.322718,2008-10-23 07:07:30,1.9692766521128853,1,北四环西路,road,,,,,0
39.984233,116.32283,2008-10-23 07:07:35,1.5582523409909543,1,北四环西路,road,,,,,0
39.984283,116.322894,2008-10-23 07:07:40,1.6835031012545163,1,北四环西路,road,,,,,0
39.984291,116.322992,2008-10-23 07:07:45,1.3694984808163295,1,北四环西路,road,,,,,0
39.984295,116.323072,2008-10-23 07:07:50,1.58650110304096,1,北四环西路,road,,,,,0
39.98432,116.323159,2008-10-23 07:07:55,2.087042242997283,1,北四环西路,road,,,,,0
39.984325,116.323281,2008-10-23 07:08:00,1.7594725312479098,1,北四环西路,road,,,,,0
39.984314,116.323383,2008-10-23 07:08:05,2.1039863224383417,1,北四环西路,road,,,,,0
39.984327,116.323505,2008-10-23 07:08:10,3.2736345541179146,1,北四环西路,road,,,,,0
39.984262,116.323677,2008-10-23 07:08:15,1.759473838912092,1,北四环西路,road,,,,,0
39.984273,116.323779,2008-10-23 07:08:20,1.7318438400631098,1,北四环西路,road,,,,,0
39.984347,116.323811,2008-10-23 07:08:25,1.4678557414791469,1,北四环西路,road,,,,,0
39.984321,116.32389,2008-10-23 07:08:30,0.8012486586046146,1,北四环西路,road,,,,,0
39.98429,116.323866,2008-10-23 07:08:35,1.093989508976814,1,北四环西路,road,,,,,0
39.984275,116.323927,2008-10-23 07:08:40,2.792185899945318,1,北四环西路,road,,,,,0
39.984372,116.324031,2008-10-23 07:08:45,2.480567464118713,1,北四环西路,road,,,,,0
39.984366,116.324176,2008-10-23 07:08:50,1.7264528670687924,1,北四环西路,road,,,,,0
39.984385,116.324274,2008-10-23 07:08:55,1.8075547798386835,1,北四环西路,road,,,,,0
39.98437,116.324378,2008-10-23 07:09:00,1.946630133163301,1,北四环西路,road,,,,,0
39.984292,116.32443,2008-10-23 07:09:05,1.1913108350832189,1,北四环西路,road,,,,,0
39.984266,116.324491,2008-10-23 07:09:10,1.264899066230143,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984268,116.324565,2008-10-23 07:09:15,1.156635787339472,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984285,116.324629,2008-10-23 07:09:20,0.4172266068734622,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984267,116.324636,2008-10-23 07:09:25,0.0840515838969334,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.98427,116.324639,2008-10-23 07:09:30,0.0,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.98427,116.324639,2008-10-23 07:09:33,0.4903009124289016,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984263,116.324632,2008-10-23 07:09:35,0.6812137545059866,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984234,116.324645,2008-10-23 07:09:40,1.009520332497542,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984246,116.324588,2008-10-23 07:09:45,0.8290758993192073,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984278,116.324563,2008-10-23 07:09:50,0.9097294333309544,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984282,116.324616,2008-10-23 07:09:55,1.7027268716791115,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984268,116.324714,2008-10-23 07:10:00,0.3820650253699148,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984282,116.324701,2008-10-23 07:10:05,1.2371493619281582,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984288,116.324629,2008-10-23 07:10:10,0.2551209039348021,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984284,116.324615,2008-10-23 07:10:15,0.0,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984284,116.324615,2008-10-23 07:10:18,0.1796217456554221,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984285,116.324611,2008-10-23 07:10:20,3.8500138371169306,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984295,116.324836,2008-10-23 07:10:25,5.494942757750976,1,"Institute of Physics, Chinese Academy of Sciences",research_institute,,,,,0
39.984337,116.325153,2008-10-23 07:10:30,3.0440685061976227,1,北四环西路,road,,,,,0
39.984411,116.325303,2008-10-23 07:10:35,0.7844807990682237,1,北四环西路,road,,,,,0
39.984439,116.325331,2008-10-23 07:10:40,1.837677569542872,1,北四环西路,road,,,,,0
39.984457,116.325436,2008-10-23 07:10:45,5.489999229794858,1,北四环西路,road,,,,,0
39.984469,116.325757,2008-10-23 07:10:50,7.132546073260211,1,北四环西路,road,,,,,0
39.984553,116.32616,2008-10-23 07:10:55,4.568691335065688,1,北四环西路,road,,,,,0
39.984654,116.326393,2008-10-23 07:11:00,1.8271595437703911,1,北四环西路,road,,,,,0
39.984734,116.326418,2008-10-23 07:11:05,1.4850370736269212,1,北四环西路,road,,,,,0
39.9848,116.326432,2008-10-23 07:11:10,0.9543231810041732,1,北四环西路,road,,,,,0
39.98477,116.326472,2008-10-23 07:11:15,0.5983020367814225,1,北四环西路,road,,,,,0
39.984771,116.326507,2008-10-23 07:11:20,1.8551561649594,1,北四环西路,road,,,,,0
39.984721,116.32642,2008-10-23 07:11:25,2.6305062034031765,1,北四环西路,road,,,,,0
39.984782,116.326288,2008-10-23 07:11:30,0.5700022469969201,1,北四环西路,road,,,,,0
39.984799,116.326263,2008-10-23 07:11:35,1.5944572885047448,1,北四环西路,road,,,,,0
39.984744,116.326323,2008-10-23 07:11:40,2.705946916506922,1,北四环西路,road,,,,,0
39.984798,116.326181,2008-10-23 07:11:45,5.580237891247409,1,北四环西路,road,,,,,0
39.984782,116.325855,2008-10-23 07:11:50,5.778174457288281,1,北四环西路,road,,,,,0
39.984792,116.325517,2008-10-23 07:11:55,1.442362002655801,1,北四环西路,road,,,,,0
39.984731,116.325488,2008-10-23 07:12:00,4.756139305282029,1,北四环西路,road,,,,,0
39.98488,116.325288,2008-10-23 07:12:05,5.945987263720587,1,北四环西路,road,,,,,0
39.985136,116.325186,2008-10-23 07:12:10,4.488872303622995,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.98525,116.325403,2008-10-23 07:12:15,1.4186915073127373,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985279,116.325477,2008-10-23 07:12:20,0.4074780607833315,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985289,116.325497,2008-10-23 07:12:25,0.4973775815788717,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985291,116.325526,2008-10-23 07:12:30,0.4607046347210534,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985279,116.325548,2008-10-23 07:12:35,0.6485935501772753,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985266,116.325582,2008-10-23 07:12:40,0.4099785975576833,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985266,116.325606,2008-10-23 07:12:45,0.3748816200690345,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985279,116.32562,2008-10-23 07:12:50,0.3348505342420093,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985294,116.325618,2008-10-23 07:12:55,5.090759179752774,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985296,116.325916,2008-10-23 07:13:00,8.634521481747338,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985441,116.326385,2008-10-23 07:13:05,12.643649442728062,1,"Institute of Mechanics, Chinese Academy of Sciences",research_institute,,,,,0
39.985535,116.327115,2008-10-23 07:13:10,21.68181638676672,1,Zhongguin Village East Road,road,,,,,0
39.985263,116.328334,2008-10-23 07:13:15,10.475240583099254,1,,,,,,,0
39.98533,116.328941,2008-10-23 07:13:20,12.820967372226525,1,,,,,,,0
39.985584,116.329615,2008-10-23 07:13:25,17.414833565440645,1,,,,,,,0
39.985626,116.330633,2008-10-23 07:13:30,16.219231261840307,1,,office,,,,,0
39.98541,116.33154,2008-10-23 07:13:35,13.480219929641596,1,,,,,,,0
39.985356,116.332326,2008-10-23 07:13:40,14.13560348648071,1,京张铁路遗址公园,park,,,,Xueyuanlu Subdistrict,0
39.985378,116.333153,2008-10-23 07:13:45,13.051889107091624,1,京张铁路遗址公园,park,,,,Xueyuanlu Subdistrict,0
39.985385,116.333917,2008-10-23 07:13:50,13.8357228797217,1,京张铁路遗址公园,park,,,,Xueyuanlu Subdistrict,0
39.985355,116.334726,2008-10-23 07:13:55,12.699247081360848,1,展春二桥,bridge,,,,Xueyuanlu Subdistrict,0
39.985374,116.335469,2008-10-23 07:14:00,16.8101921261307,1,North 4th Ring Road,road,,,,Xueyuanlu Subdistrict,0
39.985325,116.336451,2008-10-23 07:14:05,13.445151474176615,1,花园路-学院路边界,,,,,Xueyuanlu Subdistrict,0
39.985406,116.337231,2008-10-23 07:14:10,15.52732102426333,1,North 4th Ring Road,road,,,,Xueyuanlu Subdistrict,0
39.985196,116.338098,2008-10-23 07:14:15,11.060445570421978,1,花园路-学院路边界,,,,Huayuanlu Subdistrict,Xueyuanlu Subdistrict,0
39.985045,116.338715,2008-10-23 07:14:20,6.548223653856887,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985094,116.339093,2008-10-23 07:14:25,3.5319065733045507,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985149,116.339287,2008-10-23 07:14:30,0.3195098621191746,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985143,116.339304,2008-10-23 07:14:35,0.609342739569012,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.98516,116.339276,2008-10-23 07:14:40,0.5207757793098869,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985177,116.339255,2008-10-23 07:14:45,0.546061491575039,1,花园路-学院路边界,,,,Huayuanlu Subdistrict,Xueyuanlu Subdistrict,0
39.985183,116.339224,2008-10-23 07:14:50,0.3836507381551228,1,花园路-学院路边界,,,,Huayuanlu Subdistrict,Xueyuanlu Subdistrict,0
39.9852,116.33922,2008-10-23 07:14:55,0.6665858636861972,1,花园路-学院路边界,,,,Huayuanlu Subdistrict,Xueyuanlu Subdistrict,0
39.985201,116.339181,2008-10-23 07:15:00,0.7206103331843847,1,花园路-学院路边界,,,,Huayuanlu Subdistrict,Xueyuanlu Subdistrict,0
39.985169,116.339174,2008-10-23 07:15:05,0.6378126413051697,1,花园路-学院路边界,,,,Huayuanlu Subdistrict,Xueyuanlu Subdistrict,0
39.98515,116.339146,2008-10-23 07:15:10,0.4408091206829745,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985141,116.339123,2008-10-23 07:15:15,0.0,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985141,116.339123,2008-10-23 07:15:18,0.3592394448772499,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985139,116.339115,2008-10-23 07:15:20,1.0697017838527842,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985168,116.339065,2008-10-23 07:15:25,0.7334613095947038,1,花园路-学院路边界,,,,Huayuanlu Subdistrict,Xueyuanlu Subdistrict,0
39.985186,116.339029,2008-10-23 07:15:30,1.6594240135564902,1,花园路-学院路边界,,,,Huayuanlu Subdistrict,Xueyuanlu Subdistrict,0
39.985135,116.338958,2008-10-23 07:15:35,0.907818940529626,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985132,116.338905,2008-10-23 07:15:40,1.510085816730981,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.9851,116.338827,2008-10-23 07:15:45,1.0100659457612546,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985097,116.338768,2008-10-23 07:15:50,1.220153208048146,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985091,116.338697,2008-10-23 07:15:55,0.9405858734937644,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985089,116.338642,2008-10-23 07:16:00,1.0983275310341236,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.985117,116.338589,2008-10-23 07:16:05,0.7205505005844096,1,花园路-学院路边界,,,,,Huayuanlu Subdistrict,0
39.98512,116.338547,2008-10-23 07:16:10,1.6444640567362654,1,North 4th Ring Road,road,,,,Huayuanlu Subdistrict,0
39.985187,116.338506,2008-10-23 07:16:15,2.435654309510604,1,North 4th Ring Road,road,,,Huayuanlu Subdistrict,Xueyuanlu Subdistrict,0
39.98529,116.338457,2008-10-23 07:16:20,2.0921810929239,1,North 4th Ring Road,road,,,,Xueyuanlu Subdistrict,0
39.985377,116.33841,2008-10-23 07:16:25,1.564020335141064,1,North 4th Ring Road,road,,,,Xueyuanlu Subdistrict,0
39.985436,116.33836,2008-10-23 07:16:30,2.531974649185986,1,North 4th Ring Road,road,,,,Xueyuanlu Subdistrict,0
39.985546,116.338321,2008-10-23 07:16:35,1.6569826209355796,1,North 4th Ring Road,road,,,,Xueyuanlu Subdistrict,0
39.985596,116.338249,2008-10-23 07:16:40,2.3417736169767136,1,North 4th Ring Road,road,,,,Xueyuanlu Subdistrict,0
39.985504,116.338182,2008-10-23 07:16:45,2.8036195936400654,1,North 4th Ring Road,road,,,,Xueyuanlu Subdistrict,0
39.985384,116.338131,2008-10-23 07:16:50,8.576906369020858,1,North 4th Ring Road,road,,,,Xueyuanlu Subdistrict,0
39.984999,116.338091,2008-10-23 07:16:55,4.039722781127328,1,North 4th Ring Road,road,,,,Huayuanlu Subdistrict,0
39.984827,116.338014,2008-10-23 07:17:00,4.2613673875921805,1,North 4th Ring Road,road,,,,Huayuanlu Subdistrict,0
39.984639,116.337964,2008-10-23 07:17:05,2.2716146140335867,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.984539,116.337936,2008-10-23 07:17:10,3.411059946499549,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.984389,116.337979,2008-10-23 07:17:15,2.331720963024872,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.984284,116.337979,2008-10-23 07:17:20,2.6425890620579238,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.984166,116.337999,2008-10-23 07:17:25,2.805971626731091,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.984041,116.338023,2008-10-23 07:17:30,1.2310161040589802,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983986,116.338014,2008-10-23 07:17:35,1.9320727596245308,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983899,116.338013,2008-10-23 07:17:40,0.7734363780226874,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983929,116.33799,2008-10-23 07:17:45,1.1918700596555565,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983876,116.338001,2008-10-23 07:17:50,0.5428964139366901,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983866,116.337972,2008-10-23 07:17:55,0.8132032350201663,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983831,116.337958,2008-10-23 07:18:00,1.4401803365864991,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983772,116.337993,2008-10-23 07:18:05,1.389079702291325,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983711,116.338011,2008-10-23 07:18:10,1.487764829757053,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983649,116.337978,2008-10-23 07:18:15,0.6917957238253377,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983618,116.337982,2008-10-23 07:18:20,1.0481876866575195,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983576,116.33801,2008-10-23 07:18:25,1.6981504613614429,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.9835,116.338021,2008-10-23 07:18:30,1.2515870442966592,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983445,116.338005,2008-10-23 07:18:35,1.8290028574606851,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983368,116.337967,2008-10-23 07:18:40,1.5535517422338758,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983299,116.337952,2008-10-23 07:18:45,1.7026513260698668,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983263,116.33804,2008-10-23 07:18:50,1.3939450029202765,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983214,116.338091,2008-10-23 07:18:55,0.6948762953188695,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983201,116.338128,2008-10-23 07:19:00,1.0543305331870223,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983163,116.338091,2008-10-23 07:19:05,2.764332019831836,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.983042,116.338053,2008-10-23 07:19:10,1.8806454712889853,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.982958,116.338039,2008-10-23 07:19:15,1.8934041684112648,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.982874,116.338058,2008-10-23 07:19:20,1.0893423688994912,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.982825,116.338055,2008-10-23 07:19:25,1.277892278919759,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
39.98277,116.338033,2008-10-23 07:19:30,1.5800152056203152,1,Beihang University,university,,,,Huayuanlu Subdistrict,0
